date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,condition,grade,city,location
735442,555000.0,3,3,2410,12183,2,0,2410,1988,98011,47.747,-122.177,2540,9979,0,0,2,6,Bothell,NE
735481,519000.0,5,3,2620,8861,1,0,1350,1979,98056,47.5226,-122.18299999999999,1940,10800,1,0,4,5,Renton,NE
735570,474950.0,3,2,1850,2575,2,0,1850,2013,98118,47.5525,-122.273,1080,4120,0,0,2,6,Seattle,NE
735619,419000.0,3,2,1760,16418,1,0,1190,1990,98053,47.6525,-121.985,2260,20747,1,0,2,4,Redmond,NE
735487,390000.0,2,1,860,1800,1,0,860,1909,98119,47.6334,-122.37100000000001,2160,3120,0,0,2,4,Seattle,NW
735526,539000.0,7,2,2620,6890,2,0,2620,1961,98007,47.6123,-122.134,2070,7910,0,0,3,4,Bellevue,NE
735446,569000.0,4,2,2400,21196,1,0,1590,1956,98166,47.4282,-122.34700000000001,2200,19134,1,0,4,5,Seattle,SW
735575,611000.0,3,1,1850,5000,1,0,1850,1922,98103,47.6727,-122.351,1850,5000,0,0,2,4,Seattle,NW
735534,760000.0,3,3,4040,147856,2,0,4040,2004,98092,47.2711,-122.06700000000001,3000,125452,0,0,2,6,Auburn,SE
735371,732000.0,3,2,1940,55756,1,0,1940,1954,98007,47.5913,-122.149,2330,10018,0,0,4,6,Bellevue,NE
735422,1680000.0,3,3,3490,8343,2,1,2150,1939,98125,47.7265,-122.281,2990,13104,1,0,3,6,Seattle,NE
735479,919950.0,5,3,3170,7062,2,0,3170,2014,98074,47.5937,-122.061,3210,6891,0,0,2,6,Sammamish,NE
735394,400000.0,4,3,2530,7563,1,0,1440,1978,98011,47.7762,-122.21,1960,7811,1,0,2,4,Bothell,NE
735443,785000.0,4,3,3230,21781,2,0,3230,1993,98053,47.6318,-122.01,3230,21780,0,0,2,6,Redmond,NE
735413,835000.0,3,2,2120,54014,2,0,2120,1964,98005,47.6482,-122.15899999999999,3280,50690,0,0,3,6,Bellevue,NE
735640,640500.0,2,2,1640,6750,1,0,1340,1939,98125,47.7068,-122.30799999999999,1760,7490,1,0,3,5,Seattle,NW
735673,310000.0,4,3,2130,9013,2,0,2130,1988,98001,47.3208,-122.273,2350,8982,0,0,2,5,Auburn,SW
735522,355000.0,4,1,1440,7215,1,0,1440,1969,98034,47.7133,-122.212,1150,7215,0,0,2,4,Kirkland,NE
735382,685000.0,3,2,1940,7313,1,0,1440,1960,98136,47.5239,-122.387,2160,7200,1,0,3,5,Seattle,NW
735523,202500.0,3,1,1120,8576,1,0,1120,1943,98178,47.4896,-122.24799999999999,1050,8812,0,0,2,3,Seattle,SW
735723,540000.0,3,3,2400,5817,2,0,2400,1998,98065,47.5371,-121.87,2420,5817,0,0,2,5,Snoqualmie,NE
735554,295000.0,4,3,1810,4871,2,0,1810,1999,98031,47.4088,-122.19200000000001,1850,5003,0,0,2,5,Kent,SW
735712,518000.0,3,1,1270,6612,1,0,1270,1927,98118,47.5433,-122.264,2100,7680,0,0,2,4,Seattle,NE
735719,250000.0,2,2,1350,4023,1,0,1350,2005,98038,47.3493,-122.023,1370,3570,0,0,2,4,Maple Valley,SE
735361,330000.0,2,2,1550,435600,1,0,1550,1972,98065,47.5145,-121.853,1600,217800,0,0,1,4,Snoqualmie,SE
735558,481000.0,2,1,1620,3880,1,0,920,1924,98117,47.6855,-122.391,1330,3880,1,0,3,4,Seattle,NW
735529,898000.0,3,2,2650,12845,1,0,1770,1977,98034,47.7209,-122.256,2650,12902,1,0,2,6,Kirkland,NE
735449,570000.0,5,2,2510,9750,1,0,2510,1969,98052,47.6635,-122.149,1900,9750,0,0,2,5,Redmond,NE
735664,475000.0,4,3,2040,16200,2,0,2040,1997,98019,47.7366,-121.958,2530,15389,0,0,2,5,Duvall,NE
735638,265000.0,3,3,1660,5250,2,0,1660,1988,98003,47.3541,-122.3,1630,5505,0,0,3,5,Federal Way,SW
735494,380000.0,3,3,1980,17342,2,1,1580,1984,98166,47.4551,-122.37299999999999,2060,17313,1,0,2,7,Seattle,SW
735464,790000.0,4,3,2690,8036,2,0,2690,1987,98007,47.6596,-122.14399999999999,2420,8087,0,0,3,6,Bellevue,NE
735669,620000.0,2,2,2910,6110,2,0,2910,1985,98136,47.5279,-122.387,2090,5763,0,0,3,6,Seattle,NW
735464,709050.0,4,4,2720,9000,2,0,2670,1997,98125,47.7034,-122.29700000000001,1960,7772,1,0,2,5,Seattle,NE
735451,296500.0,3,1,1280,5100,1,0,1280,1948,98126,47.5259,-122.38,1380,7140,0,0,2,4,Seattle,NW
735458,475000.0,3,3,2160,35912,2,0,2160,1982,98077,47.7273,-122.083,2230,35244,0,0,2,5,Woodinville,NE
735528,440000.0,3,2,1760,10835,1,0,1290,1976,98027,47.522,-122.04799999999999,2050,10488,1,0,3,5,Issaquah,NE
735575,405000.0,2,1,800,6016,1,0,800,1942,98117,47.6913,-122.369,1470,3734,0,0,2,3,Seattle,NW
735731,269500.0,2,1,930,4000,1,0,730,1943,98108,47.5321,-122.323,1100,5000,1,0,2,3,Seattle,NW
735556,520000.0,5,2,2040,5280,1,0,1020,1961,98007,47.5941,-122.14399999999999,1720,7344,1,0,3,4,Bellevue,NE
735449,229500.0,1,1,1180,22000,1,0,1180,1948,98198,47.4007,-122.323,1890,11761,0,0,2,3,Seattle,SW
735515,335000.0,4,2,2000,10890,1,0,1390,1961,98003,47.3203,-122.321,1520,9250,1,0,3,4,Federal Way,SW
735527,680000.0,4,3,3310,50951,2,0,3310,1998,98077,47.7249,-122.027,3230,39340,0,0,2,6,Woodinville,NE
735670,1390000.0,4,4,3130,3900,2,0,2550,2008,98115,47.6849,-122.32700000000001,1830,3900,1,0,2,6,Seattle,NW
735582,740000.0,4,3,2300,9900,1,0,1600,1961,98136,47.5256,-122.385,2510,7500,1,0,2,5,Seattle,NW
735674,270000.0,3,2,2140,9990,1,0,2140,1962,98003,47.3484,-122.29799999999999,2060,9990,0,0,3,5,Federal Way,SW
735722,510000.0,4,2,2210,5572,1,0,1760,1911,98126,47.5727,-122.376,1760,4713,1,0,2,4,Seattle,NW
735374,300000.0,2,1,970,13700,1,0,970,1949,98106,47.515,-122.36200000000001,1570,10880,0,0,2,3,Seattle,SW
735680,1300000.0,5,2,2690,10800,1,0,2020,1956,98040,47.5821,-122.24700000000001,3380,9134,1,0,3,5,Mercer Island,NE
735464,675000.0,4,2,1890,5188,1,0,1670,1940,98105,47.6633,-122.287,1800,4848,1,0,3,4,Seattle,NE
735541,925850.0,6,3,3140,14923,2,0,3140,1991,98006,47.5411,-122.133,2980,10758,0,0,2,7,Bellevue,NE
735432,255500.0,2,1,1440,43560,1,0,1150,1965,98027,47.4916,-122.08200000000001,1870,56628,1,0,3,4,Issaquah,SE
735367,450000.0,3,3,2910,17172,2,0,2910,1989,98003,47.2789,-122.331,2910,20048,0,0,2,7,Federal Way,SW
735542,280000.0,3,1,1310,22652,1,0,1310,1968,98092,47.2574,-122.072,1600,103672,0,0,2,4,Auburn,SE
735603,245000.0,4,2,2140,8800,2,0,2140,1963,98032,47.3655,-122.291,2060,9790,0,0,3,4,Kent,SW
735674,344950.0,3,1,1090,6712,1,0,1090,1972,98034,47.7155,-122.211,1440,7350,0,0,3,4,Kirkland,NE
735456,381000.0,3,2,1330,7216,1,0,1330,1969,98034,47.7199,-122.18,1500,8000,0,0,2,4,Kirkland,NE
735597,1950000.0,4,4,4690,6900,2,0,3480,2001,98004,47.6165,-122.21600000000001,2800,11240,1,0,2,8,Bellevue,NE
735640,1500000.0,3,2,1910,21374,1,0,1910,1955,98004,47.6453,-122.214,2850,16167,0,0,0,5,Bellevue,NE
735403,232603.0,3,2,1750,11461,2,0,1750,1976,98002,47.3173,-122.21,2140,11276,0,0,3,4,Auburn,SW
735579,220000.0,5,3,1760,10200,1,0,1760,1925,98106,47.5271,-122.351,1370,7620,0,0,2,3,Seattle,NW
735456,600000.0,4,2,1810,7700,1,0,1390,1977,98033,47.6976,-122.169,2080,7700,1,0,4,5,Kirkland,NE
735542,239000.0,3,3,1360,5754,2,0,1360,1994,98030,47.3645,-122.18299999999999,1360,7050,0,0,2,4,Kent,SW
735471,400000.0,3,2,1730,9211,1,0,1730,1961,98125,47.7149,-122.322,1440,9211,0,0,2,5,Seattle,NW
735422,2180000.0,6,3,4710,11000,2,0,3690,1931,98105,47.6622,-122.272,2950,5300,1,0,2,7,Seattle,NE
735484,350000.0,3,1,1010,8551,1,0,1010,1953,98155,47.7351,-122.295,1310,8504,0,0,4,4,Seattle,NE
735481,562000.0,3,3,2400,97138,2,0,2400,1983,98077,47.7361,-122.046,2230,54450,0,0,4,5,Woodinville,NE
735486,380000.0,3,2,1540,8400,1,0,1540,1968,98056,47.5237,-122.199,1690,7689,0,0,4,4,Renton,NE
735521,511200.0,4,2,1480,7875,1,0,740,1927,98199,47.643,-122.397,1680,5851,1,0,2,4,Seattle,NW
735520,680000.0,4,3,2520,5000,2,0,2520,2004,98029,47.5524,-121.992,2910,5001,0,0,2,6,Issaquah,NE
735440,350000.0,3,3,1210,941,2,0,1000,2002,98133,47.7114,-122.35600000000001,1650,1493,1,0,2,5,Seattle,NW
735648,410000.0,5,3,2670,184140,1,0,1410,1980,98042,47.3429,-122.09700000000001,1860,35719,1,0,2,5,Kent,SE
735375,1050000.0,4,3,3030,12590,1,0,3030,1988,98004,47.5806,-122.193,2980,11635,0,0,3,7,Bellevue,NE
735534,391265.0,3,2,1440,3900,1,0,1440,2002,98053,47.7022,-122.021,1350,3900,0,0,2,5,Redmond,NE
735410,1410000.0,4,2,3250,16684,2,0,3250,1979,98039,47.6334,-122.229,2890,16927,0,0,2,6,Medina,NE
735716,575000.0,3,2,1750,5750,1,0,870,1956,98116,47.5579,-122.384,1750,5750,1,0,4,4,Seattle,NW
735726,316000.0,4,2,2120,46173,2,0,2120,1974,98053,47.6503,-121.96799999999999,2000,46173,0,0,2,4,Redmond,NE
735704,165000.0,3,1,1050,5156,1,0,1050,1919,98106,47.5169,-122.35799999999999,1050,5502,0,0,2,4,Seattle,SW
735457,850000.0,3,2,1950,3600,1,0,1430,1911,98119,47.637,-122.363,1950,3600,1,0,4,5,Seattle,NW
735449,210000.0,3,1,1020,6000,1,0,1020,1900,98027,47.5281,-122.031,2070,7200,0,0,2,2,Issaquah,NE
735469,325000.0,4,3,1820,9161,1,0,1220,1975,98058,47.4333,-122.16799999999999,1860,7650,1,0,3,4,Renton,SW
735695,682000.0,4,3,2390,53941,2,0,2390,1989,98053,47.7066,-122.08,2610,104108,0,0,2,5,Redmond,NE
735432,430000.0,3,3,1400,7508,2,0,1400,1987,98034,47.7233,-122.167,1710,7700,0,0,3,4,Kirkland,NE
735562,325500.0,3,2,1540,8110,1,0,1190,1959,98125,47.7329,-122.291,1290,8110,1,0,3,4,Seattle,NE
735434,385000.0,3,2,2370,6360,1,0,1280,1954,98178,47.5039,-122.24,1990,6360,1,0,2,4,Seattle,SW
735680,435000.0,1,1,670,1800,1,0,670,1905,98103,47.653999999999996,-122.35,1330,3360,0,0,4,3,Seattle,NW
735435,550000.0,4,1,2420,15520,2,0,2420,1945,98006,47.5744,-122.137,1630,9965,0,0,3,4,Bellevue,NE
735515,400000.0,3,1,1000,7800,1,0,860,1930,98125,47.7098,-122.28299999999999,1700,7800,0,0,3,3,Seattle,NE
735435,503000.0,4,3,2100,7350,1,0,1240,1978,98034,47.7194,-122.17200000000001,2490,7350,1,0,4,4,Kirkland,NE
735464,676000.0,4,3,2800,5368,2,0,2800,2003,98074,47.6076,-122.053,2790,5368,0,0,2,5,Sammamish,NE
735550,180000.0,3,1,940,11055,1,0,940,1959,98032,47.3732,-122.295,1420,9100,0,0,3,4,Kent,SW
735395,234000.0,3,2,1640,5280,1,0,1640,1910,98002,47.3089,-122.213,1160,7875,0,0,4,3,Auburn,SW
735365,734200.0,4,3,2760,5000,1,0,1680,1928,98107,47.6726,-122.37100000000001,1850,5000,1,0,4,4,Seattle,NW
735443,920000.0,3,3,3660,66211,2,0,3660,2003,98038,47.4087,-122.06200000000001,3660,107153,0,0,2,7,Maple Valley,SE
735400,1920000.0,4,3,3070,34412,1,0,2070,1950,98039,47.64,-122.24,3780,27940,1,0,3,6,Medina,NE
735576,224000.0,3,2,1100,10125,1,0,1100,1969,98092,47.3232,-122.103,1520,10125,0,0,3,4,Auburn,SW
735696,1400000.0,3,3,3130,19530,1,1,1690,1947,98008,47.5895,-122.111,2980,18782,1,1,2,5,Bellevue,NE
735495,185000.0,3,1,1320,7155,1,0,1320,1961,98002,47.2857,-122.22,1070,8100,0,0,3,3,Auburn,SW
735463,554600.0,3,2,1470,5000,1,0,1470,1900,98107,47.6755,-122.369,1530,5000,0,0,4,4,Seattle,NW
735470,268000.0,3,2,1480,8009,1,0,980,1980,98032,47.3657,-122.28,1790,7678,1,0,2,4,Kent,SW
735491,675000.0,4,2,2260,8715,1,0,1530,1976,98008,47.6237,-122.10600000000001,2220,8650,1,0,3,5,Bellevue,NE
735425,620000.0,4,2,2210,10039,1,0,1710,1967,98052,47.63399999999999,-122.101,2070,10965,1,0,3,5,Redmond,NE
735374,396450.0,3,2,1540,12446,1,0,1540,1967,98027,47.5172,-122.027,1330,11508,0,0,4,5,Issaquah,SE
735465,565000.0,5,2,1910,9720,1,0,1390,1955,98006,47.5772,-122.15899999999999,1750,9720,1,0,3,4,Bellevue,NE
735469,410000.0,3,2,1760,3520,1,0,1160,1966,98144,47.5773,-122.303,1840,5000,1,0,2,4,Seattle,NW
735372,1190000.0,4,3,2240,6000,1,0,1270,1914,98109,47.6369,-122.35,2240,4250,1,0,3,5,Seattle,NW
735466,716125.0,3,2,2110,7279,1,0,2110,1984,98033,47.6669,-122.17,2130,7279,0,0,3,6,Kirkland,NE
735374,225000.0,2,1,1396,111949,1,0,1396,1940,98053,47.6374,-122.007,2020,111949,0,1,2,4,Redmond,NE
735425,640000.0,4,3,3040,7274,2,0,2320,1986,98125,47.7184,-122.28,2830,10080,1,0,2,6,Seattle,NE
735486,374000.0,2,1,1140,5650,1,0,980,1920,98116,47.5634,-122.391,1220,5700,1,0,2,3,Seattle,NW
735703,415000.0,4,2,1780,12161,1,0,1160,1950,98155,47.7746,-122.323,1780,8170,1,0,4,4,Seattle,NW
735464,592500.0,4,3,3370,35150,1,0,1770,1993,98027,47.46100000000001,-122.00200000000001,2920,41241,1,0,4,5,Issaquah,SE
735480,365000.0,3,3,1484,1761,3,0,1484,2003,98115,47.6844,-122.31700000000001,1484,4320,0,0,2,4,Seattle,NW
735490,600000.0,4,3,2230,12753,1,0,1180,1981,98074,47.6297,-122.03299999999999,1860,12753,1,0,3,4,Sammamish,NE
735583,465000.0,4,3,2820,39413,2,0,2820,1989,98092,47.3064,-122.1,2910,39413,0,0,3,6,Auburn,SW
735710,254999.0,3,1,1580,7560,1,0,1000,1976,98001,47.3318,-122.277,1580,7560,1,0,3,4,Auburn,SW
735492,279000.0,4,3,2040,8076,2,0,2040,1994,98042,47.3691,-122.074,2040,8408,0,0,2,4,Kent,SE
735598,460000.0,3,3,2720,40813,2,0,2720,2001,98001,47.2619,-122.271,2250,40511,0,0,2,5,Auburn,SW
735442,507000.0,4,2,1490,956,2,0,1020,2005,98122,47.6184,-122.301,1510,1350,1,0,2,4,Seattle,NW
735373,291000.0,3,2,1560,9788,1,0,1560,1964,98178,47.4876,-122.226,1840,11180,0,0,2,4,Seattle,SW
735569,350000.0,2,2,830,1077,2,0,830,2006,98122,47.6058,-122.319,830,1366,0,0,2,4,Seattle,NW
735566,90000.0,3,1,980,2490,2,0,980,1969,98092,47.317,-122.182,980,3154,0,0,3,3,Auburn,SW
735451,329000.0,3,2,1980,7000,1,0,1360,1977,98058,47.4442,-122.12899999999999,1880,7200,1,0,3,5,Renton,SW
735459,909000.0,4,3,3680,11648,2,0,3680,1986,98006,47.5604,-122.10700000000001,2830,11251,0,0,2,7,Bellevue,NE
735521,187000.0,2,1,860,5400,1,0,860,1953,98056,47.492,-122.171,960,5400,0,0,3,2,Renton,SW
735423,580000.0,3,2,1850,5100,1,0,1020,1909,98105,47.6605,-122.32600000000001,1850,5100,1,0,2,4,Seattle,NW
735479,345000.0,3,3,1620,5992,2,0,1620,2001,98019,47.736000000000004,-121.965,1620,4644,0,0,2,4,Duvall,NE
735368,497000.0,4,3,2240,7200,2,0,2240,1995,98118,47.5636,-122.275,1860,6600,0,0,2,5,Seattle,NE
735460,345000.0,3,1,1010,3060,1,0,1010,1904,98118,47.5657,-122.285,1330,4590,0,0,2,3,Seattle,NE
735556,313500.0,3,2,1610,7350,1,0,1610,1974,98058,47.4503,-122.131,2120,7350,0,0,2,5,Renton,SW
735690,910000.0,3,3,2720,7250,2,0,2720,1990,98033,47.6894,-122.195,2870,7250,0,0,2,6,Kirkland,NE
735388,399950.0,3,2,2080,5244,1,0,1190,1959,98125,47.7144,-122.29299999999999,1850,6982,1,0,2,4,Seattle,NE
735380,268000.0,4,2,1930,6600,1,0,1030,1967,98168,47.482,-122.33200000000001,1220,6600,1,0,3,4,Seattle,SW
735596,559000.0,4,2,2250,8458,1,0,1450,1954,98136,47.5235,-122.383,1950,7198,1,0,2,5,Seattle,NW
735423,309000.0,3,2,1980,8755,1,0,1300,1963,98198,47.3922,-122.321,2030,8671,1,0,3,4,Seattle,SW
735393,410000.0,3,3,1960,4400,2,0,1960,2006,98065,47.5384,-121.889,2060,4400,0,0,2,4,Snoqualmie,NE
735373,259000.0,3,1,1320,8625,1,0,1320,1957,98056,47.4902,-122.179,1370,8295,0,0,3,4,Renton,SW
735561,950000.0,5,2,2940,5500,2,0,2340,1909,98102,47.6466,-122.321,2940,5500,1,0,3,6,Seattle,NW
735569,320000.0,4,1,1460,7200,1,0,1460,1955,98155,47.7602,-122.306,1690,7357,0,0,3,4,Seattle,NW
735701,1150000.0,4,3,2330,30122,1,0,1490,1951,98115,47.6843,-122.26700000000001,2430,6726,1,0,2,5,Seattle,NE
735561,394250.0,3,2,2620,10107,1,0,2620,1982,98198,47.4096,-122.329,1730,7812,0,0,2,4,Seattle,SW
735543,315000.0,1,1,700,3876,1,0,700,1910,98103,47.6886,-122.352,1150,3952,0,0,2,3,Seattle,NW
735591,480000.0,2,2,1140,12000,1,0,1140,1943,98027,47.5277,-122.031,1880,6125,0,0,2,3,Issaquah,NE
735449,556000.0,3,3,2750,35440,2,0,2750,1994,98045,47.4745,-121.723,2710,35440,0,0,2,6,North Bend,SE
735533,450000.0,3,3,2480,5647,2,0,2480,2002,98065,47.5355,-121.88,2510,5018,0,0,2,4,Snoqualmie,NE
735507,420000.0,3,2,1130,5413,1,0,940,1946,98125,47.7021,-122.32,1400,7168,1,0,2,4,Seattle,NW
735674,890000.0,6,4,2770,5000,1,0,1870,1969,98107,47.669,-122.365,1570,2108,1,0,2,5,Seattle,NW
735512,295000.0,4,2,1710,8814,1,0,1030,1975,98031,47.395,-122.17399999999999,1710,7272,0,0,4,4,Kent,SW
735487,410000.0,4,2,2150,27345,2,0,2150,1976,98059,47.468999999999994,-122.12100000000001,2200,11923,0,0,4,5,Renton,SW
735395,308900.0,3,3,2250,7294,2,0,2250,1994,98092,47.2636,-122.212,2140,7363,0,0,2,5,Auburn,SW
735528,1160000.0,4,3,2960,26742,1,0,1480,1949,98115,47.6846,-122.26799999999999,2500,9460,1,1,2,5,Seattle,NE
735626,665000.0,2,3,2300,6984,1,0,2300,2006,98053,47.7087,-122.015,1820,4950,0,0,2,5,Redmond,NE
735479,577000.0,3,2,1740,5500,1,0,970,1953,98116,47.577,-122.395,1740,7250,1,0,4,4,Seattle,NW
735493,959000.0,3,3,2830,3750,3,0,2830,2014,98117,47.6799,-122.385,1780,5000,0,0,2,7,Seattle,NW
735410,471000.0,2,2,1240,6417,1,0,1240,1924,98126,47.5439,-122.37899999999999,1800,6417,0,0,4,4,Seattle,NW
735709,560000.0,3,3,2180,7169,2,0,2180,1990,98029,47.5714,-122.00200000000001,2150,5914,0,0,2,5,Issaquah,NE
735367,955000.0,5,2,2510,9887,2,0,2510,1972,98040,47.5339,-122.223,2510,10006,0,0,2,5,Mercer Island,NE
735404,1240000.0,7,6,6630,13782,2,0,4930,2004,98006,47.5399,-122.118,4470,8639,1,0,2,7,Bellevue,NE
735598,579000.0,3,3,2300,18540,1,0,1800,1961,98177,47.7767,-122.369,2460,18540,1,0,2,5,Seattle,NW
735716,335000.0,4,2,3220,7889,2,0,3220,1978,98023,47.3112,-122.339,2120,7651,0,0,2,5,Federal Way,SW
735491,485000.0,3,3,2270,7887,2,0,2270,2004,98065,47.5326,-121.855,2550,7133,0,0,2,5,Snoqualmie,NE
735416,552000.0,3,3,1840,9900,1,0,1840,1978,98007,47.6131,-122.15100000000001,2730,9900,0,0,2,6,Bellevue,NE
735428,950000.0,4,3,3820,15293,2,0,3820,2003,98074,47.6097,-122.01700000000001,2790,7142,0,0,2,7,Sammamish,NE
735673,203700.0,3,2,1660,7958,1,0,1130,1983,98092,47.3187,-122.171,1550,7647,1,0,2,4,Auburn,SW
735423,412000.0,4,4,3360,9767,2,0,2450,1990,98023,47.3047,-122.34700000000001,2580,8757,1,0,2,6,Federal Way,SW
735604,237500.0,3,2,1350,8960,1,0,1350,1986,98038,47.3614,-122.045,1470,8288,0,0,3,4,Maple Valley,SE
735460,866800.0,4,4,2970,5000,2,0,2200,2001,98117,47.6772,-122.399,1470,4560,1,0,2,6,Seattle,NW
735667,425000.0,3,1,1000,5100,1,0,860,1946,98115,47.6857,-122.29299999999999,1000,5100,1,0,2,4,Seattle,NE
735409,200000.0,3,2,1190,6833,1,0,1190,1995,98092,47.3191,-122.18,1540,8000,0,0,2,4,Auburn,SW
735505,280000.0,3,2,1670,6034,1,0,990,1957,98118,47.5209,-122.286,1230,6034,1,0,2,4,Seattle,NE
735563,140000.0,3,2,1200,2002,2,0,1200,1966,98055,47.4659,-122.189,1270,1848,0,0,2,5,Renton,SW
735551,370000.0,5,3,2250,10400,1,0,1280,1973,98058,47.4501,-122.139,2140,9592,1,0,2,5,Renton,SW
735492,550000.0,2,1,1040,4000,1,0,930,1909,98119,47.6489,-122.37200000000001,1700,4800,1,0,2,4,Seattle,NW
735416,1410000.0,2,3,3180,9400,2,0,2610,1985,98006,47.5617,-122.15799999999999,3760,9450,1,0,4,7,Bellevue,NE
735679,1510000.0,2,3,3180,9400,2,0,2610,1985,98006,47.5617,-122.15799999999999,3760,9450,1,0,4,7,Bellevue,NE
735381,510000.0,4,2,2040,8800,1,0,1020,1961,98007,47.5965,-122.139,1490,8800,1,0,3,4,Bellevue,NE
735430,351000.0,3,1,1160,10518,1,0,1160,1960,98028,47.7343,-122.22,1670,9380,0,0,2,4,Kenmore,NE
735682,210000.0,3,1,880,10800,1,0,880,1942,98146,47.4949,-122.338,1100,8820,0,0,2,3,Seattle,SW
735725,449999.0,4,2,2290,36900,1,0,1690,1938,98022,47.2034,-122.00299999999999,2170,12434,1,0,4,4,Enumclaw,SE
735372,137000.0,3,1,950,7620,1,0,950,1954,98106,47.5178,-122.346,1260,7620,0,0,2,3,Seattle,SW
735584,270000.0,3,1,1010,14510,1,0,1010,1974,98042,47.3437,-122.07799999999999,2020,44866,0,0,4,4,Kent,SE
735596,540000.0,3,3,3100,100188,1,0,1820,1981,98038,47.3928,-122.066,2430,104979,0,0,3,4,Maple Valley,SE
735572,565000.0,5,3,2560,12480,1,0,1590,2012,98155,47.7657,-122.28399999999999,2500,17299,1,0,2,5,Seattle,NE
735697,940000.0,4,2,2430,3600,2,0,2430,1980,98112,47.6351,-122.285,2020,4800,0,0,2,5,Seattle,NE
735400,385000.0,2,1,830,26329,1,1,830,1928,98070,47.4012,-122.425,2030,27338,0,0,3,3,Vashon,SW
735467,400000.0,3,3,2090,7634,1,0,1450,2001,98019,47.7408,-121.97399999999999,2090,9600,1,0,2,5,Duvall,NE
735678,365000.0,3,2,2030,8649,1,0,2030,1998,98056,47.5082,-122.166,1760,7200,0,0,2,4,Renton,SW
735375,353250.0,2,1,1060,1600,2,0,1060,1979,98144,47.5888,-122.294,1360,3360,0,0,2,4,Seattle,NE
735717,455000.0,2,2,1090,6750,1,0,950,1942,98117,47.6836,-122.397,1640,6750,1,0,2,4,Seattle,NW
735380,475000.0,4,4,3400,234352,2,0,2500,1991,98070,47.4335,-122.449,1300,39639,1,0,2,5,Vashon,SW
735561,571500.0,4,2,1920,7455,1,0,960,1939,98125,47.7106,-122.286,1920,7455,1,1,3,4,Seattle,NE
735685,441000.0,2,1,1150,3000,1,0,780,1915,98118,47.5624,-122.291,1150,5000,1,0,2,3,Seattle,NE
735642,810000.0,6,3,3970,9500,1,0,2180,1970,98005,47.5956,-122.178,2490,9775,0,0,3,7,Bellevue,NE
735697,550000.0,3,2,1880,11556,2,0,1880,1987,98074,47.6283,-122.03200000000001,1880,12000,0,0,2,5,Sammamish,NE
735416,736000.0,2,1,1500,4000,1,0,1100,1933,98109,47.6409,-122.353,1980,4000,1,0,2,5,Seattle,NW
735653,375000.0,3,2,2190,17550,1,0,2190,1989,98014,47.6984,-121.912,1700,17550,0,0,2,4,Carnation,NE
735634,717500.0,3,3,2530,9932,2,0,2530,1995,98052,47.6853,-122.16,2140,7950,0,0,2,5,Redmond,NE
735558,581000.0,2,2,1930,11200,1,0,1430,1951,98177,47.7576,-122.37,2840,12408,1,0,2,5,Seattle,NW
735439,629000.0,3,2,1510,4560,2,0,1510,1909,98116,47.5689,-122.40799999999999,1990,5000,0,1,3,4,Seattle,NW
735487,3800000.0,3,4,5510,35000,2,0,4910,1997,98177,47.7296,-122.37,3430,45302,1,0,2,10,Seattle,NW
735575,225000.0,3,2,1100,5200,1,0,1100,1969,98042,47.3606,-122.083,1050,5330,0,1,2,3,Kent,SE
735402,315000.0,3,3,1730,6368,2,0,1730,1993,98038,47.3505,-122.03200000000001,1780,6597,0,0,2,4,Maple Valley,SE
735667,425000.0,3,3,1480,1386,3,0,1480,2005,98029,47.5468,-121.99799999999999,1470,1593,0,0,2,5,Issaquah,NE
735409,346500.0,3,1,1150,11802,1,0,1150,1932,98106,47.5624,-122.361,1880,6082,0,1,3,4,Seattle,NW
735603,550000.0,3,2,1950,26500,1,0,1570,1965,98006,47.5784,-122.179,2160,12751,1,0,3,5,Bellevue,NE
735638,565000.0,3,2,2380,10450,1,0,1400,1977,98052,47.6409,-122.111,2150,9600,1,0,2,5,Redmond,NE
735591,1000000.0,4,2,3100,8000,1,0,2040,1939,98103,47.6852,-122.329,1650,4000,1,0,4,4,Seattle,NW
735450,400000.0,2,2,2010,3797,1,0,1450,1922,98108,47.5596,-122.315,1660,4650,1,1,2,4,Seattle,NW
735558,724950.0,4,2,2270,5760,2,0,2270,1909,98116,47.5809,-122.39,1420,5760,0,0,3,5,Seattle,NW
735422,623000.0,3,2,2050,16313,1,0,2050,1973,98040,47.5743,-122.212,3180,10264,0,0,1,5,Mercer Island,NE
735408,295000.0,2,1,650,5400,1,0,650,1950,98122,47.6185,-122.295,1310,4906,0,0,2,3,Seattle,NE
735374,700000.0,4,3,2780,7875,2,0,2780,2006,98133,47.7294,-122.352,1000,7500,0,0,2,6,Seattle,NW
735696,482000.0,2,2,1300,1229,2,0,1160,2000,98107,47.6727,-122.375,1430,1255,1,0,2,5,Seattle,NW
735466,770000.0,3,3,2730,11380,2,0,2730,1995,98075,47.58,-122.057,2800,10070,0,0,2,7,Sammamish,NE
735523,310000.0,4,3,3140,22100,1,0,1820,1960,98023,47.318999999999996,-122.36200000000001,2700,25500,1,0,3,5,Federal Way,SW
735422,720000.0,4,2,2410,8400,2,0,2410,1965,98008,47.62600000000001,-122.119,1910,8056,0,0,4,5,Bellevue,NE
